id,title,original_title,original_language,language_name,release_date,release_year,release_month,decade,genres,primary_genre,num_genres,popularity,vote_average,vote_count,rating_tier,popularity_tier,budget,revenue,has_budget_data,has_revenue_data,profit,roi,runtime,primary_country,production_countries,num_spoken_languages,production_companies,overview_length,gdp_per_capita_usd,population,popularity_norm,vote_average_norm,vote_count_norm,budget_norm,revenue_norm,runtime_norm
414906,The Batman,The Batman,en,English,2022-03-01,2022,3,2020,Crime|Mystery|Thriller,Crime,3,39.309,7.7,12502,Good,Very High,185000000.0,772775278.0,True,True,587775278.0,3.1771636648648647,177.0,US,US,1,6th & Idaho Motion Picture Company|Dylan Clark Productions|DC Films|Warner Bros. Pictures,28,78008.6895811877,333996304,0.44856414347169593,0.7659574468085105,0.3029315168470989,0.2808135033278716,0.26431360265978915,0.6857142857142857
122,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,en,English,2003-12-17,2003,12,2000,Adventure|Fantasy|Action,Adventure,3,39.1608,8.505,27346,Excellent,Very High,94000000.0,1118888979.0,True,True,1024888979.0,10.903074244680852,201.0,NZ,NZ|US,1,New Line Cinema|WingNut Films|The Saul Zaentz Company,94,21913.7081719961,4027200,0.4464530925044871,0.9372340425531915,0.6640554677046588,0.14268355145542816,0.38269544363516256,0.7836734693877551
1726,Iron Man,Iron Man,en,English,2008-04-30,2008,4,2000,Action|Science Fiction|Adventure,Action,3,38.8402,7.665,28811,Good,Very High,140000000.0,585174222.0,True,True,445174222.0,3.1798158714285716,126.0,US,US,4,Marvel Studios|Marvel Entertainment|Fairview Entertainment,22,48570.0594269601,304093966,0.441886271046409,0.7585106382978722,0.6996959007420022,0.2125074831711688,0.2001481035361237,0.4775510204081633
680,Pulp Fiction,Pulp Fiction,en,English,1994-09-10,1994,9,1990,Thriller|Crime|Comedy,Thriller,3,38.6589,8.48,30863,Excellent,Very High,8000000.0,213928762.0,True,True,205928762.0,25.74109525,154.0,US,US,3,Miramax|A Band Apart|Jersey Films,36,27694.853416234,263126000,0.4393037235406399,0.9319148936170212,0.7496168349349227,0.012143157378173963,0.07317040550922778,0.5918367346938775
597,Titanic,Titanic,en,English,1997-12-18,1997,12,1990,Drama|Romance,Drama,2,37.8069,7.9,27733,Good,Very High,200000000.0,2264162353.0,True,True,2064162353.0,10.320811765,194.0,US,US,6,Paramount Pictures|20th Century Fox|Lightstorm Entertainment,60,31459.1299691554,272657000,0.427167317170451,0.8085106382978723,0.6734703807322711,0.3035821767134392,0.7744151878766578,0.7551020408163265
976912,Graphic Desires,Graphic Desires,en,English,2023-08-31,2023,8,2020,Thriller|Crime,Thriller,2,37.4481,6.921,151,Good,Very High,,,False,False,,,90.0,GB,GB,1,Paranoid Android Films|Proportion Productions|Mutiny Pictures|APL Film,25,49919.6896621586,68526000,0.42205635167089256,0.6002127659574468,0.0024571220046223086,,,0.3306122448979592
120,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,en,English,2001-12-18,2001,12,2000,Adventure|Fantasy|Action,Adventure,3,37.3179,8.445,28345,Excellent,Very High,93000000.0,871368364.0,True,True,778368364.0,8.369552301075268,179.0,NZ,NZ|US,1,New Line Cinema|WingNut Films|The Saul Zaentz Company,63,13882.8568268586,3880500,0.42020170365516657,0.9244680851063829,0.6883590804038439,0.14116563989639033,0.29803555875225635,0.6938775510204082
674,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,en,English,2005-11-16,2005,11,2000,Adventure|Fantasy,Adventure,2,36.869,7.802,22629,Good,Very High,150000000.0,895921036.0,True,True,745921036.0,4.9728069066666665,157.0,GB,GB|US,2,Warner Bros. Pictures|Heyday Films|Patalex IV Productions,39,42240.2462987547,60401206,0.41380729893735224,0.7876595744680849,0.5493005717066051,0.2276865987615472,0.306433349720446,0.6040816326530613
673,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,en,English,2004-05-31,2004,5,2000,Adventure|Fantasy,Adventure,2,36.6132,8.0,23634,Good,Very High,130000000.0,789804554.0,True,True,659804554.0,5.075419646153846,141.0,GB,GB|US,1,Warner Bros. Pictures|1492 Pictures|Heyday Films|P of A Productions,23,40504.4118103928,59987905,0.41016352810461243,0.8297872340425531,0.573750152049629,0.1973283675807904,0.2701381540645246,0.5387755102040817
58,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,en,English,2006-07-06,2006,7,2000,Adventure|Fantasy|Action,Adventure,3,36.1904,7.39,17579,Good,Very High,200000000.0,1066179747.0,True,True,866179747.0,4.330898735,151.0,US,US,4,Walt Disney Pictures|Jerry Bruckheimer Films|Second Mate Productions,71,46301.9876485519,298379912,0.4041409076664482,0.6999999999999998,0.4264444714754896,0.3035821767134392,0.36466721793207757,0.5795918367346938
912649,Venom: The Last Dance,Venom: The Last Dance,en,English,2024-10-22,2024,10,2020,Science Fiction|Action|Adventure,Science Fiction,3,36.0066,6.674,4520,Good,Very High,120000000.0,478937618.0,True,True,358937618.0,2.991146816666667,109.0,US,US,2,Columbia Pictures|Pascal Pictures|Matt Tolmach Productions|Hutch Parker Entertainment|Arad Productions,39,86169.6641581917,340003797,0.4015227486396399,0.5476595744680851,0.10874589466001702,0.18214925199041201,0.163811822354086,0.40816326530612246
10138,Iron Man 2,Iron Man 2,en,English,2010-04-28,2010,4,2010,Adventure|Action|Science Fiction,Adventure,3,35.8962,6.855,22909,Good,Very High,200000000.0,623933331.0,True,True,423933331.0,2.119666655,124.0,US,US,3,Marvel Studios|Fairview Entertainment|Marvel Entertainment,63,48642.6312088213,309378227,0.399950143870545,0.5861702127659575,0.5561123950857559,0.3035821767134392,0.2134049456222021,0.46938775510204084
8587,The Lion King,The Lion King,en,English,1994-06-15,1994,6,1990,Animation|Family|Drama,Animation,3,35.6495,8.251,20132,Excellent,Very High,45000000.0,763455561.0,True,True,718455561.0,15.965679133333333,89.0,US,US,1,Walt Disney Pictures|Walt Disney Feature Animation,57,27694.853416234,263126000,0.39643599897438825,0.8831914893617019,0.4885537039289624,0.06830588506257403,0.26112596445696207,0.32653061224489793
198663,The Maze Runner,The Maze Runner,en,English,2014-09-10,2014,9,2010,Action|Mystery|Science Fiction|Thriller,Action,4,35.5957,7.189,18459,Good,Very High,34000000.0,348319861.0,True,True,314319861.0,9.244701794117647,113.0,US,US|GB,1,Ingenious Media|The Gotham Group|Dayday Films|Temple Hill Entertainment|TSG Entertainment|20th Century Fox,52,55153.3940182967,319257560,0.3956696390416228,0.6572340425531914,0.44785305923853547,0.051608857913157793,0.1191364151307991,0.42448979591836733
672,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,en,English,2002-11-13,2002,11,2000,Adventure|Fantasy,Adventure,2,35.5613,7.7,24066,Good,Very High,100000000.0,876688482.0,True,True,776688482.0,7.76688482,161.0,GB,GB|US|DE,1,Warner Bros. Pictures|Heyday Films|1492 Pictures|MIRACLE Productions,56,30158.7017807858,59370479,0.39517962451212224,0.7659574468085105,0.5842598224060334,0.1517910208096552,0.2998552075012847,0.6204081632653061
862,Toy Story,Toy Story,en,English,1995-11-22,1995,11,1990,Family|Comedy|Animation|Adventure,Family,4,35.5284,7.988,20516,Good,Very High,30000000.0,962301978.0,True,True,932301978.0,31.0767326,81.0,US,US,1,Pixar,50,28690.8757013347,266278000,0.39471097689524515,0.8272340425531914,0.4978956331346551,0.04553721167700644,0.329137732982175,0.2938775510204082
361743,Top Gun: Maverick,Top Gun: Maverick,en,English,2022-05-21,2022,5,2020,Action|Drama,Action,2,35.0197,8.157,11542,Excellent,Very High,170000000.0,1488732821.0,True,True,1318732821.0,7.757251888235294,131.0,US,US,1,Skydance Media|Don Simpson/Jerry Bruckheimer Films|Paramount Pictures,50,78008.6895811877,333996304,0.38746474459417113,0.863191489361702,0.27957669383286704,0.258044829942304,0.5091937439418733,0.49795918367346936
109418,Grown Ups 2,Grown Ups 2,en,English,2013-07-11,2013,7,2010,Comedy,Comedy,1,34.9707,6.2,4812,Mixed,Very High,80000000.0,247022278.0,True,True,167022278.0,2.087778475,101.0,US,US,1,Columbia Pictures|Happy Madison Productions,42,53297.3862901595,316726282,0.3867667587818011,0.4468085106382979,0.11584965332684588,0.12143278962889842,0.08448943546126071,0.37551020408163266
933260,The Substance,The Substance,en,English,2024-09-07,2024,9,2020,Horror|Science Fiction,Horror,2,34.9498,7.132,6460,Good,Very High,17500000.0,77316812.0,True,True,59816812.0,3.4181035428571427,141.0,FR,FR|GB|US,1,Working Title|Blacksmith|Working Title Films,22,46103.0840855884,68551653,0.38646904646591274,0.6451063829787232,0.15594209950127721,0.026563317189033438,0.02644479455100783,0.5387755102040817
14836,Coraline,Coraline,en,English,2009-02-05,2009,2,2000,Animation|Family|Fantasy,Animation,3,34.8574,7.939,9428,Good,Very High,60000000.0,185860104.0,True,True,125860104.0,2.0976684,100.0,US,US,1,LAIKA|Pandemonium,38,47194.9500893872,306771529,0.38515284464830063,0.8168085106382977,0.22814742732027735,0.09107455844814162,0.0635700360406174,0.37142857142857144
13,Forrest Gump,Forrest Gump,en,English,1994-06-23,1994,6,1990,Comedy|Drama|Romance,Comedy,3,34.8315,8.462,30452,Excellent,Very High,55000000.0,677387716.0,True,True,622387716.0,11.316140290909091,142.0,US,US,1,Paramount Pictures|The Steve Tisch Company|Wendy Finerman Productions,42,27694.853416234,263126000,0.3847839092903336,0.9280851063829786,0.7396180513319548,0.08348500065295243,0.23168803723696135,0.5428571428571428
438631,Dune,Dune,en,English,2021-09-15,2021,9,2020,Science Fiction|Adventure,Science Fiction,2,34.7136,7.8,15527,Good,Very High,165000000.0,410668500.0,True,True,245668500.0,1.4889,155.0,US,US,1,Legendary Pictures,73,71441.2319805947,332100166,0.38310446995812086,0.7872340425531913,0.37652353728256904,0.25045527214711477,0.14046162313557833,0.5959183673469388
12445,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2,en,English,2011-07-12,2011,7,2010,Adventure|Fantasy,Adventure,2,34.5778,8.08,22435,Excellent,Very High,125000000.0,1341511219.0,True,True,1216511219.0,9.732089752,130.0,GB,GB|US,1,Warner Bros. Pictures|Heyday Films,44,42295.9273835322,63258810,0.3811700521352669,0.8468085106382978,0.5445809512224791,0.1897388097856012,0.45883929618164526,0.49387755102040815
76600,Avatar: The Way of Water,Avatar: The Way of Water,en,English,2022-12-14,2022,12,2020,Action|Adventure|Science Fiction,Action,3,34.1098,7.585,14621,Good,Very High,460000000.0,2334484620.0,True,True,1874484620.0,4.074966565217391,192.0,US,US,1,20th Century Studios|Lightstorm Entertainment|TSG Entertainment,50,78008.6895811877,333996304,0.37450357539671236,0.7414893617021275,0.35448242306288774,0.6982391820632775,0.7984676290396897,0.746938775510204
354912,Coco,Coco,en,English,2017-10-27,2017,10,2010,Family|Animation|Music|Adventure,Family,4,33.9599,8.197,21397,Excellent,Very High,175000000.0,814641172.0,True,True,639641172.0,3.6550924114285714,105.0,US,US,2,Pixar,71,60047.7190728307,326608609,0.3723683085951967,0.8717021276595742,0.5193285488383408,0.2656343877374932,0.27863306355220796,0.39183673469387753
335984,Blade Runner 2049,Blade Runner 2049,en,English,2017-10-04,2017,10,2010,Science Fiction|Drama,Science Fiction,2,33.9315,7.605,15664,Good,Very High,150000000.0,259239658.0,True,True,109239658.0,0.7282643866666667,164.0,CA,CA|GB|US,7,Alcon Entertainment|Columbia Pictures|Scott Free Productions|Bud Yorkin Productions|Torridon Films|16:14 Entertainment,55,45129.7335281051,36545075,0.37196376171619044,0.7457446808510638,0.37985646515022503,0.2276865987615472,0.088668166127273,0.6326530612244898
585,"Monsters, Inc.","Monsters, Inc.",en,English,2001-11-01,2001,11,2000,Animation|Comedy|Family|Fantasy,Animation,4,33.748,7.857,20241,Good,Very High,115000000.0,579700000.0,True,True,464700000.0,4.040869565217391,92.0,US,US,1,Pixar,56,37133.6203973517,284968955,0.3693498760719068,0.7993617021276596,0.4912054494587033,0.1745596941952228,0.1982757463413766,0.33877551020408164
138843,The Conjuring,The Conjuring,en,English,2013-07-18,2013,7,2010,Horror|Thriller,Horror,2,33.71,7.542,13057,Good,Very High,13000000.0,321293998.0,True,True,308293998.0,23.714922923076923,112.0,US,US,1,Evergreen Media Group|The Safran Company|New Line Cinema,38,53297.3862901595,316726282,0.36880858095210967,0.7323404255319148,0.3164335239022017,0.019732715173363162,0.10989271455886414,0.4204081632653061
447365,Guardians of the Galaxy Vol. 3,Guardians of the Galaxy Vol. 3,en,English,2023-05-03,2023,5,2020,Science Fiction|Adventure|Action,Science Fiction,3,33.4784,7.9,8808,Good,Very High,250000000.0,845550000.0,True,True,595550000.0,2.3822,150.0,US,US,1,Marvel Studios|Kevin Feige Productions,47,82586.7847707894,336755052,0.36550952964303013,0.8085106382978723,0.21306410412358595,0.3794777546653312,0.289204861058228,0.5755102040816327
150540,Inside Out,Inside Out,en,English,2015-06-17,2015,6,2010,Animation|Family|Adventure|Drama|Comedy,Animation,5,33.2998,7.9,23883,Good,Very High,175000000.0,857611174.0,True,True,682611174.0,3.90063528,95.0,US,US,1,Pixar,43,56849.4697923159,321815121,0.3629654425799835,0.8085106382978723,0.5798078092689454,0.2656343877374932,0.2933301643279888,0.3510204081632653
807,Se7en,Se7en,en,English,1995-09-22,1995,9,1990,Crime|Mystery|Thriller,Crime,3,33.1945,8.381,23772,Excellent,Very High,33000000.0,327311859.0,True,True,294311859.0,8.918541181818181,127.0,US,US,1,New Line Cinema|Juno Pix|Arnold Kopelson Productions,69,28690.8757013347,266278000,0.36146548531380873,0.9108510638297872,0.5771074078579248,0.05009094635411995,0.11195101349893961,0.4816326530612245
1241982,Moana 2,Moana 2,en,English,2024-11-21,2024,11,2020,Adventure|Animation|Comedy|Family|Fantasy,Adventure,5,33.0424,6.994,3282,Good,Very High,150000000.0,1059242164.0,True,True,909242164.0,6.061614426666667,100.0,CA,CA|US,1,Walt Disney Animation Studios|Walt Disney Animation Studios,36,55015.7066917734,41262329,0.35929888037377855,0.6157446808510637,0.07862790414791387,0.2276865987615472,0.3622943449568484,0.37142857142857144
68718,Django Unchained,Django Unchained,en,English,2012-12-25,2012,12,2010,Drama|Western,Drama,2,32.9212,8.193,28588,Excellent,Very High,100000000.0,425368238.0,True,True,325368238.0,3.25368238,165.0,US,US,3,The Weinstein Company|Columbia Pictures,23,51708.3940614082,314339099,0.3575724338337939,0.870851063829787,0.6942707699793212,0.1517910208096552,0.1454893988094909,0.636734693877551
497,The Green Mile,The Green Mile,en,English,1999-12-10,1999,12,1990,Fantasy|Drama|Crime,Fantasy,3,32.6741,8.506,19802,Excellent,Very High,60000000.0,286801374.0,True,True,226801374.0,3.7800229,189.0,US,US,2,Castle Rock Entertainment|Darkwoods Productions,47,34515.3813073394,279040000,0.3540525910942709,0.9374468085106382,0.4805254835178202,0.09107455844814162,0.09809514538609294,0.7346938775510204
808,Shrek,Shrek,en,English,2001-05-18,2001,5,2000,Animation|Comedy|Fantasy|Adventure|Family,Animation,5,32.316,7.8,19301,Good,Very High,60000000.0,489676241.0,True,True,429676241.0,7.161270683333333,90.0,US,US,1,Pacific Data Images|DreamWorks Animation|DreamWorks Pictures,42,37133.6203973517,284968955,0.34895159682060345,0.7872340425531913,0.468337185257268,0.09107455844814162,0.1674847713203001,0.3306122448979592
98,Gladiator,Gladiator,en,English,2000-05-04,2000,5,2000,Action|Drama|Adventure,Action,3,32.1602,8.231,21482,Excellent,Very High,103000000.0,465516248.0,True,True,362516248.0,3.5195752233009707,155.0,GB,GB|US,1,Universal Pictures|Scott Free Productions|Red Wagon Entertainment|Mill Film|DreamWorks Pictures,46,28383.8761094996,58892514,0.34673228682943513,0.8789361702127658,0.521396423792726,0.15634475548676874,0.15922128899923438,0.5959183673469388
12444,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows: Part 1,en,English,2010-11-17,2010,11,2010,Adventure|Fantasy,Adventure,2,32.0981,7.732,20792,Good,Very High,250000000.0,954305868.0,True,True,704305868.0,2.817223472,146.0,GB,GB|US,1,Warner Bros. Pictures|Heyday Films,48,39778.3220528565,62766365,0.34584769664681925,0.7727659574468084,0.5046101447512468,0.3794777546653312,0.32640281026831924,0.5591836734693878
863,Toy Story 2,Toy Story 2,en,English,1999-10-30,1999,10,1990,Animation|Comedy|Family,Animation,3,31.926,7.621,15353,Good,Very High,90000000.0,497375404.0,True,True,407375404.0,4.526393377777778,92.0,US,US,1,Pixar,57,34515.3813073394,279040000,0.34339619953847467,0.7491489361702127,0.3722904756112395,0.13661190521927682,0.17011812876115298,0.33877551020408164
1930,The Amazing Spider-Man,The Amazing Spider-Man,en,English,2012-06-23,2012,6,2010,Action|Adventure|Science Fiction,Action,3,31.2828,6.761,19098,Good,Very High,215000000.0,758725893.0,True,True,543725893.0,2.528957641860465,136.0,US,US,1,Marvel Entertainment|Laura Ziskin Productions|Columbia Pictures|Matt Tolmach Productions|Arad Productions,17,51708.3940614082,314339099,0.33423406740548706,0.5661702127659575,0.4633986133073835,0.3263508500990068,0.25950826829692963,0.5183673469387755
511987,Crawl,Crawl,en,English,2019-07-10,2019,7,2010,Horror|Thriller,Horror,2,31.2267,6.334,3461,Mixed,Very High,13500000.0,91542097.0,True,True,78042097.0,5.780896074074074,87.0,RS,RS|US,1,Raimi Productions|Fire Axe Pictures|Serbia Creates Film|Paramount Pictures,49,7755.632986437,6945235,0.33343494487336545,0.4753191489361701,0.08298260552244252,0.020491670952882082,0.031310292281475784,0.3183673469387755
271110,Captain America: Civil War,Captain America: Civil War,en,English,2016-04-27,2016,4,2010,Adventure|Action|Science Fiction,Adventure,3,30.9997,7.454,24569,Good,Very High,250000000.0,1155046416.0,True,True,905046416.0,3.620185664,147.0,US,US,4,Marvel Studios,47,57976.628204291,324353340,0.33020141876299824,0.7136170212765957,0.5964967765478653,0.3794777546653312,0.3950624315487993,0.563265306122449
1022789,Inside Out 2,Inside Out 2,en,English,2024-06-11,2024,6,2020,Animation|Adventure|Comedy|Family,Animation,4,30.8485,7.538,6976,Good,Very High,200000000.0,1698863816.0,True,True,1498863816.0,7.49431908,97.0,US,US,1,Pixar,50,86169.6641581917,340003797,0.3280476339705422,0.7314893617021276,0.16849531687142683,0.3035821767134392,0.5810651953239352,0.35918367346938773
4935,Howl's Moving Castle,ハウルの動く城,ja,Japanese,2004-09-09,2004,9,2000,Fantasy|Animation|Adventure,Fantasy,3,30.7747,8.387,11434,Excellent,Very High,24000000.0,236049757.0,True,True,212049757.0,8.835406541666666,119.0,JP,JP,1,Studio Ghibli|Tokuma Shoten|Nippon Television Network Corporation|dentsu|Walt Disney Japan|d-rights|TOHO,38,38677.5708064787,127761000,0.3269963818694624,0.9121276595744681,0.276949276243766,0.036429742322779395,0.0807364859756784,0.4489795918367347
475557,Joker,Joker,en,English,2019-10-01,2019,10,2010,Crime|Thriller|Drama,Crime,3,30.7505,8.116,28307,Excellent,Very High,55000000.0,1078958629.0,True,True,1023958629.0,18.617429618181816,122.0,CA,CA|US,1,Warner Bros. Pictures|Joint Effort|Village Roadshow Pictures|Bron Studios|DC Films,29,46352.9695208927,37618495,0.3266516623458021,0.8544680851063828,0.6874346186595305,0.08348500065295243,0.3690380000548201,0.46122448979591835
549509,The Brutalist,The Brutalist,en,English,2024-12-20,2024,12,2020,Drama,Drama,1,30.6747,6.929,1808,Good,Very High,9600000.0,50145227.0,True,True,40545227.0,4.223461145833333,215.0,GB,GB|US,6,Brookstreet Pictures|Kaplan Morrison|Intake Films|Andrew Lauren Productions|Lipsync Productions|Richmond Pictures|Meyohas Studio|Carte Blanche|PCE Films,43,53341.3131094262,69281000,0.325571921027891,0.6019148936170212,0.04276851964481207,0.014571815872634506,0.017151252442662225,0.8408163265306122
99861,Avengers: Age of Ultron,Avengers: Age of Ultron,en,English,2015-04-22,2015,4,2010,Action|Adventure|Science Fiction,Action,3,30.6664,7.278,25021,Good,Very High,235000000.0,1405403694.0,True,True,1170403694.0,4.98044125106383,141.0,US,US,1,Marvel Studios,69,56849.4697923159,321815121,0.32545369077804054,0.6761702127659572,0.6074930057170661,0.3567090812797636,0.4806925449641112,0.5387755102040817
390062,Jungle,Jungle,en,English,2017-06-27,2017,6,2010,Adventure|Thriller,Adventure,2,30.6301,6.724,2272,Good,Very High,,1906640.0,False,True,,,115.0,AU,AU|GB|US,4,Screen Queensland|Screen Australia|Babber Films|Cutting Edge Group,53,54117.547718609,24592588,0.3249366114925501,0.5582978723404255,0.05405668410169079,,0.0006521288349818868,0.4326530612244898
424,Schindler's List,Schindler's List,en,English,1993-12-15,1993,12,1990,Drama|History|War,Drama,3,30.5576,8.57,17904,Excellent,Very High,22000000.0,321365567.0,True,True,299365567.0,13.607525772727273,195.0,US,US,4,Amblin Entertainment,29,26387.2937338171,259919000,0.3239038773824108,0.9510638297872339,0.4343510521834327,0.03339391920470372,0.10991719342217492,0.7591836734693878
177572,Big Hero 6,Big Hero 6,en,English,2014-10-24,2014,10,2010,Adventure|Family|Animation|Action|Comedy,Adventure,5,30.4788,7.724,16912,Good,Very High,165000000.0,657870525.0,True,True,492870525.0,2.987094090909091,102.0,US,US,1,Walt Disney Animation Studios,28,55153.3940182967,319257560,0.32278140223925245,0.771063829787234,0.41021773506872644,0.25045527214711477,0.22501254015443473,0.3795918367346939
559,Spider-Man 3,Spider-Man 3,en,English,2007-05-01,2007,5,2000,Action|Adventure|Science Fiction,Action,3,30.4398,6.482,15768,Mixed,Very High,258000000.0,894983373.0,True,True,636983373.0,2.4689278023255814,139.0,US,US,2,Laura Ziskin Productions|Marvel Studios|Columbia Pictures,43,48050.227412195,301231207,0.32222586251103963,0.5068085106382979,0.3823865709767668,0.39162104713763385,0.3061126392954216,0.5306122448979592
16869,Inglourious Basterds,Inglourious Basterds,en,English,2009-08-02,2009,8,2000,Drama|Thriller|War,Drama,3,30.3827,8.2,24754,Excellent,Very High,70000000.0,321457747.0,True,True,251457747.0,3.5922535285714288,153.0,DE,DE|US,4,Universal Pictures|The Weinstein Company|A Band Apart|Zehnte Babelsberg Film|Visiona Romantica,60,42471.8868625226,81902307,0.32141249537050226,0.8723404255319146,0.6009974455662328,0.10625367403852003,0.1099487218998676,0.5877551020408164
121,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,en,English,2002-12-18,2002,12,2000,Adventure|Fantasy|Action,Adventure,3,30.3748,8.428,24563,Excellent,Very High,79000000.0,926287400.0,True,True,847287400.0,10.725156962025316,179.0,NZ,NZ|US,1,New Line Cinema|WingNut Films|The Saul Zaentz Company,49,16874.1874918196,3948500,0.32129996296401814,0.9208510638297873,0.5963508089040263,0.11991487806986058,0.3168196073683289,0.6938775510204082
270303,It Follows,It Follows,en,English,2015-02-04,2015,2,2010,Horror|Mystery,Horror,2,30.0069,6.6,7142,Good,Very High,2300000.0,23374076.0,True,True,21074076.0,9.162641739130434,101.0,US,US,1,Two Flints|Northern Lights Films|Animal Kingdom,14,56849.4697923159,321815121,0.3160593715278767,0.5319148936170212,0.17253375501763776,0.0034910614916582768,0.007994671436902768,0.37551020408163266
522627,The Gentlemen,The Gentlemen,en,English,2020-01-01,2020,1,2020,Action|Comedy|Crime,Action,3,29.927,7.655,6869,Good,Very High,22000000.0,115171795.0,True,True,93171795.0,4.235081590909091,113.0,GB,GB|US,1,Miramax|Toff Guy Films|Coach Films,45,40815.1255364787,66740000,0.3149212273154611,0.7563829787234042,0.16589222722296557,0.03339391920470372,0.03939239692757906,0.42448979591836733
20352,Despicable Me,Despicable Me,en,English,2010-07-08,2010,7,2010,Animation|Comedy|Crime|Science Fiction|Family,Animation,5,29.7757,7.26,16373,Good,Very High,69000000.0,543284256.0,True,True,474284256.0,6.873684869565217,95.0,US,US,1,Illumination|Universal Pictures,53,48642.6312088213,309378227,0.3127660180621635,0.6723404255319148,0.39710497506386083,0.10473576247948219,0.18582040925777496,0.3510204081632653
12,Finding Nemo,Finding Nemo,en,English,2003-05-30,2003,5,2000,Animation|Family|Adventure,Animation,3,29.7394,7.821,20968,Good,Very High,94000000.0,940335536.0,True,True,846335536.0,9.003569531914893,100.0,US,US,1,Pixar,53,39490.3023903176,290107933,0.31224893877667304,0.7917021276595743,0.508891862303856,0.14268355145542816,0.321624514533655,0.37142857142857144
985939,Fall,Fall,en,English,2022-08-11,2022,8,2020,Thriller,Thriller,1,29.645,7.14,4866,Good,Very High,3000000.0,17363261.0,True,True,14363261.0,4.787753666666666,107.0,US,US|GB,1,Tea Shop Productions|Capstone Pictures|Eagle Films,67,78008.6895811877,333996304,0.3109042477422296,0.6468085106382977,0.11716336212139643,0.004553599582984765,0.005938782451848145,0.4
652,Troy,Troy,en,English,2004-05-13,2004,5,2000,Action|Adventure,Action,2,29.5737,7.19,11508,Good,Very High,175000000.0,497409852.0,True,True,322409852.0,1.8423420114285713,163.0,GB,GB|US,1,Warner Bros. Pictures|Plan B Entertainment|Radiant Productions|Helena Productions,78,40504.4118103928,59987905,0.30988860716218913,0.6574468085106383,0.278749543851113,0.2656343877374932,0.1701299110675053,0.6285714285714286
767,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,en,English,2009-07-15,2009,7,2000,Adventure|Fantasy,Adventure,2,29.4791,7.7,21185,Good,Very High,250000000.0,933959197.0,True,True,683959197.0,2.735836788,153.0,GB,GB|US,1,Warner Bros. Pictures|Heyday Films,22,39009.3715547821,62276270,0.3085410672060625,0.7659574468085105,0.514171025422698,0.3794777546653312,0.3194436047709898,0.5877551020408164
280,Terminator 2: Judgment Day,Terminator 2: Judgment Day,en,English,1991-07-03,1991,7,1990,Action|Thriller|Science Fiction,Action,3,29.3988,8.2,14834,Excellent,Very High,102000000.0,517814175.0,True,True,415814175.0,4.076609558823529,137.0,FR,FR|US,2,Carolco Pictures|Pacific Western|Lightstorm Entertainment|Le Studio Canal+,40,21500.7778366233,58554242,0.3073972251502807,0.8723404255319146,0.3596642744191704,0.15482684392773088,0.17710883537364294,0.5224489795918368
1010581,My Fault,Culpa mía,es,Spanish,2023-06-08,2023,6,2020,Drama|Romance|Thriller,Drama,3,29.1879,7.7,4190,Good,Very High,,,False,False,,,116.0,ES,ES,1,Pokeepsie Films|Amazon MGM Studios,64,33493.2225409111,48352528,0.3043930372354064,0.7659574468085105,0.10071767424887483,,,0.43673469387755104
637649,Wrath of Man,Wrath of Man,en,English,2021-04-22,2021,4,2020,Thriller|Crime|Drama,Thriller,3,28.9667,7.57,6301,Good,Very High,40000000.0,103966489.0,True,True,63966489.0,1.599162225,119.0,GB,GB|US,1,Miramax|Toff Guy Films,56,47695.6491523474,66978000,0.30124212985385035,0.7382978723404255,0.15207395693954506,0.06071632726738483,0.03555982760385732,0.4489795918367347
22,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,en,English,2003-07-09,2003,7,2000,Adventure|Fantasy|Action,Adventure,3,28.9362,7.834,22762,Good,Very High,140000000.0,655011224.0,True,True,515011224.0,3.6786516,143.0,US,US,1,Walt Disney Pictures|Jerry Bruckheimer Films,46,39490.3023903176,290107933,0.300807669297171,0.7944680851063828,0.5525361878117018,0.2125074831711688,0.2240345687094883,0.5469387755102041
10681,WALL·E,WALL·E,en,English,2008-06-26,2008,6,2000,Animation|Family|Science Fiction,Animation,3,28.8615,8.124,20857,Excellent,Very High,180000000.0,521311860.0,True,True,341311860.0,1.896177,98.0,US,US,1,Pixar,82,48570.0594269601,304093966,0.29974359704851716,0.8561702127659574,0.5061914608928354,0.27322394553268237,0.17830515435279815,0.363265306122449
